COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA
1039136718,1761,JOAO AUTO CAR,RIO DE JANEIR,N,10,1761.0,FERROS / METAIS / COBERTURAS - FORNECEDORES,JOAO AUTO CAR FERROS / METAIS / COBERTURAS - FORNECEDORES,1
1064432635,5511,BALA CAR,RIO DE JANEIR,S,1,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),BALA CAR CARROS E CAMINHOES (NOVOS / USADOS),1
8534076054,5211,CASA HINTZ,RIO DE JANEIR,S,13,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,CASA HINTZ LOJAS DE MATERIAL DE CONSTRUCAO,1
9622077600,5411,PAM LOCAL,FIRENZE,N,10,5411.0,SUPERMERCADOS,PAM LOCAL SUPERMERCADOS,1
101000141381,7512,GRAMADO E CANELA LOCACOES,GRAMADO,N,5,7512.0,LOCADORAS DE VEICULOS,GRAMADO E CANELA LOCACOES LOCADORAS DE VEICULOS,1
75197839,7512,LOCADORA NATELNSE,NATAL,N,1,7512.0,LOCADORAS DE VEICULOS,LOCADORA NATELNSE LOCADORAS DE VEICULOS,1
982023677882,3441,ADVANTAGE CAR #330101,JAMAICA,S,2,3441.0,ADVANTAGE RENT-A-CAR,ADVANTAGE CAR #330101 ADVANTAGE RENT-A-CAR,1
8707988473,7512,BRASIL LOCADORA,ILHEUS,S,1,7512.0,LOCADORAS DE VEICULOS,BRASIL LOCADORA LOCADORAS DE VEICULOS,1
336075,7011,INTERCITY ADMINISTRACA,FLORIANOPOLIS,S,46,7011.0,"HOTEIS, POUSADAS, ETC","INTERCITY ADMINISTRACA HOTEIS, POUSADAS, ETC",1
25588286,5691,CIDNEIA MODESTO DE CAR,CURITIBA,S,2,5691.0,ROUPAS MASCULINAS E FEMININAS,CIDNEIA MODESTO DE CAR ROUPAS MASCULINAS E FEMININAS,1
30888654,8299,CURSO PRATICAR LTDA,RIO DE JANEIR,S,209,8299.0,ESCOLAS E CURSOS EM GERAL,CURSO PRATICAR LTDA ESCOLAS E CURSOS EM GERAL,1
1021978318,7512,LOCADORA VEICULOS GRAN,DOURADOS,N,1,7512.0,LOCADORAS DE VEICULOS,LOCADORA VEICULOS GRAN LOCADORAS DE VEICULOS,1
1013379567,5532,XANCAR PNEUS,SAO GONCALO,N,2,5532.0,LOJA DE PNEUS,XANCAR PNEUS LOJA DE PNEUS,1
9911492403,5571,MOTOCAR BOTAFOGO,RIO DE JANEIR,S,47,5571.0,MOTOCICLETAS,MOTOCAR BOTAFOGO MOTOCICLETAS,1
18706353,7512,CHARRY REN A CAR,CAPITAL FEDER,N,1,7512.0,LOCADORAS DE VEICULOS,CHARRY REN A CAR LOCADORAS DE VEICULOS,1
75439964,7523,CAR PARK,SAO PAULO,S,1,7523.0,ESTACIONAMENTO DE AUTOMOVEIS,CAR PARK ESTACIONAMENTO DE AUTOMOVEIS,1
120922,7941,ACAO E MOVIMENTO,RIO DE JANEIR,N,3,7941.0,CAMPO DE ESPORTES / CLUBE,ACAO E MOVIMENTO CAMPO DE ESPORTES / CLUBE,1
78542340,7512,LOCADORA-,SAO PAULO,N,23,7512.0,LOCADORAS DE VEICULOS,LOCADORA- LOCADORAS DE VEICULOS,1
1095141152,4722,HUMBERTO DE ALENCAR SA,PARNAIBA,S,1,4722.0,OPERADORES / AGENCIAS DE VIAGEM,HUMBERTO DE ALENCAR SA OPERADORES / AGENCIAS DE VIAGEM,1
372093100884,7996,SIX FLAGS OVER GEORGIA,AUSTELL,S,1,7996.0,PARQUE DE DIVERSOES / ESPETACULOS CIRCENSES,SIX FLAGS OVER GEORGIA PARQUE DE DIVERSOES / ESPETACULOS CIRCENSES,1
303629200238002,5411,PAM LOCAL 056,ROMA,S,1,5411.0,SUPERMERCADOS,PAM LOCAL 056 SUPERMERCADOS,1
84985524,7299,PAGSEGUROUOL RENATAROC,RIODEJANEIRO,N,9,7299.0,AGENTES IMOBILIARIOS / CORRETORES,PAGSEGUROUOL RENATAROC AGENTES IMOBILIARIOS / CORRETORES,1
24957987,5691,MOVITEX COMERCIO DE CO,BLUMENAU,N,1,5691.0,ROUPAS MASCULINAS E FEMININAS,MOVITEX COMERCIO DE CO ROUPAS MASCULINAS E FEMININAS,1
650000010233214,5814,CANTEEN AUSTIN 512-989-62,AUSTIN,N,1,5814.0,FAST FOOD,CANTEEN AUSTIN 512-989-62 FAST FOOD,1
102338036,4722,PAG HIGINOCAR,RIODEJANEIRO,S,1,4722.0,OPERADORES / AGENCIAS DE VIAGEM,PAG HIGINOCAR OPERADORES / AGENCIAS DE VIAGEM,1
13268767,5411,PAO DE ACUCAR LJ 1297,CURITIBA,N,45,5411.0,SUPERMERCADOS,PAO DE ACUCAR LJ 1297 SUPERMERCADOS,1
336081,7011,INTERCITY ADMINISTRACA,PORTO ALEGRE,N,44,7011.0,"HOTEIS, POUSADAS, ETC","INTERCITY ADMINISTRACA HOTEIS, POUSADAS, ETC",1
653131,7011,ALACATI CASA BELLA OTE,IZMIR,N,1,7011.0,"HOTEIS, POUSADAS, ETC","ALACATI CASA BELLA OTE HOTEIS, POUSADAS, ETC",1
79035499,7512,OWNERS CARS,MAO,N,18,7512.0,LOCADORAS DE VEICULOS,OWNERS CARS LOCADORAS DE VEICULOS,1
1037742602,7011,INTERCITY,PORTO ALEGRE,S,4,7011.0,"HOTEIS, POUSADAS, ETC","INTERCITY HOTEIS, POUSADAS, ETC",1
322593559,7512,GOLDCAR VALENCIA AEROPUER,VALENCIA,N,2,7512.0,LOCADORAS DE VEICULOS,GOLDCAR VALENCIA AEROPUER LOCADORAS DE VEICULOS,1
29924103,5691,LOUCIC,VITORIA,N,1,5691.0,ROUPAS MASCULINAS E FEMININAS,LOUCIC ROUPAS MASCULINAS E FEMININAS,1
864199359000000,5999,FUTURA LOCACOES,BRASILIA,S,1,5999.0,FOGOS DE ARTIFICIO / DISTRIBUIDOR,FUTURA LOCACOES FOGOS DE ARTIFICIO / DISTRIBUIDOR,1
8537255697,5411,PAO DE ACUCAR LJ 2438,SANTOS,S,12,5411.0,SUPERMERCADOS,PAO DE ACUCAR LJ 2438 SUPERMERCADOS,1
2789592,5411,474 EUROPRIS LU,KRISTIANSAND,S,1,5411.0,SUPERMERCADOS,474 EUROPRIS LU SUPERMERCADOS,1
40257265704,5542,CALGARY HUSKY CAR/TRUC,CALGARY,S,1,5542.0,MAQUINA AUTOMATICA DE COMBUSTIVEL,CALGARY HUSKY CAR/TRUC MAQUINA AUTOMATICA DE COMBUSTIVEL,1
59562056,4121,TONY CAR,RIO DE JANEIR,S,2,4121.0,TAXI / LIMOUSINES,TONY CAR TAXI / LIMOUSINES,1
8676811482,7512,MRR LOCADORA DE VEICULOS,EUNAPOLIS,S,3,7512.0,LOCADORAS DE VEICULOS,MRR LOCADORA DE VEICULOS LOCADORAS DE VEICULOS,1
76472345,7531,WILKER CAR,SAO PAULO,N,1,7531.0,RESTAURACAO AUTOMOVEIS,WILKER CAR RESTAURACAO AUTOMOVEIS,1
221208457996,7996,SIX FLAGS OVER GEORGIA,AUSTELL,S,5,7996.0,PARQUE DE DIVERSOES / ESPETACULOS CIRCENSES,SIX FLAGS OVER GEORGIA PARQUE DE DIVERSOES / ESPETACULOS CIRCENSES,1
120922,7941,ACAO E MOVIMENTO,RIO DE JANEIR,S,9,7941.0,CAMPO DE ESPORTES / CLUBE,ACAO E MOVIMENTO CAMPO DE ESPORTES / CLUBE,1
9915646459,5411,PAO DE ACUCAR LJ 6,SAO PAULO,S,43,5411.0,SUPERMERCADOS,PAO DE ACUCAR LJ 6 SUPERMERCADOS,1
8704709625,7512,YORK LOCADORA,MACAE,S,1,7512.0,LOCADORAS DE VEICULOS,YORK LOCADORA LOCADORAS DE VEICULOS,1
1429384860,5812,1088 M&S HOUSTON T&C 0039,HOUSTON,N,1,5812.0,RESTAURANTES,1088 M&S HOUSTON T&C 0039 RESTAURANTES,1
8702109299,7276,ASSIST CAR,RIO DE JANEIR,N,5,7276.0,SERVICO DE PREPARACAO DE TAXAS E TRIBUTOS,ASSIST CAR SERVICO DE PREPARACAO DE TAXAS E TRIBUTOS,1
4397288,4121,AUGUSTO DE FREITAS CAR,RIO DE JANEIR,S,7,4121.0,TAXI / LIMOUSINES,AUGUSTO DE FREITAS CAR TAXI / LIMOUSINES,1
8670773589,5231,TINTOCAR TINTAS LTDA,RIO DE JANEIR,S,50,5231.0,LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,TINTOCAR TINTAS LTDA LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,1
8715571360,5712,ARAUJO ELETROMOVE,ARCOVERDE,S,1,5712.0,MOVEIS EM GERAL,ARAUJO ELETROMOVE MOVEIS EM GERAL,1
9087287215,5411,PAO DE ACUCAR LJ 1166,SAO PAULO,N,1,5411.0,SUPERMERCADOS,PAO DE ACUCAR LJ 1166 SUPERMERCADOS,1
8719084204,7512,BM AUTOLOCADORA,PORTO ALEGRE,S,1,7512.0,LOCADORAS DE VEICULOS,BM AUTOLOCADORA LOCADORAS DE VEICULOS,1
276360,7011,LOCANDA BARBARIGO,VENEZIA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","LOCANDA BARBARIGO HOTEIS, POUSADAS, ETC",1
9580251916,7011,LOCANDA CASTAGNOLA,CASTAGNOLA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","LOCANDA CASTAGNOLA HOTEIS, POUSADAS, ETC",1
94571116,8249,PAGSEGUROUOL CARLOSPJ,SALVADOR,N,1,8249.0,VOCACIONAL,PAGSEGUROUOL CARLOSPJ VOCACIONAL,1
19403526,7512,PLANET CAR,CAMPINA GRAND,S,1,7512.0,LOCADORAS DE VEICULOS,PLANET CAR LOCADORAS DE VEICULOS,1
5040587776,7999,SIX FLAGS MAGIC MOUNTAIN,VALENCIA,S,20,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,SIX FLAGS MAGIC MOUNTAIN DIVERSAO E RECREACAO / ZOOLOGICO,1
335683769,7512,GOLDCAR TOULOUSE,BLAGNAC,S,2,7512.0,LOCADORAS DE VEICULOS,GOLDCAR TOULOUSE LOCADORAS DE VEICULOS,1
8693303836,5812,CARLA FERNANDA V S 097693,RIO DE JANEIR,S,10,5812.0,RESTAURANTES,CARLA FERNANDA V S 097693 RESTAURANTES,1
9933787293,5932,GALERIA ARTESANAL LAS CAR,CARTAGENA,S,1,5932.0,ANTIGUIDADES / VENDA / CONSERTO,GALERIA ARTESANAL LAS CAR ANTIGUIDADES / VENDA / CONSERTO,1
1007593684,5411,PAO DE ACUCAR LA 1296,BRASILIA,N,4,5411.0,SUPERMERCADOS,PAO DE ACUCAR LA 1296 SUPERMERCADOS,1
1495651,5137,LOUCIC,VILA VELHA,N,1,5137.0,COMERCIO DE ROUPAS E UNIFORMES ADULTO E INFANTIL,LOUCIC COMERCIO DE ROUPAS E UNIFORMES ADULTO E INFANTIL,1
8706511524,7512,PIPA LOCADORA,TIBAU DO SUL,S,1,7512.0,LOCADORAS DE VEICULOS,PIPA LOCADORA LOCADORAS DE VEICULOS,1
443157,5511,CAR HOUSE,PORTO ALEGRE,N,2,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),CAR HOUSE CARROS E CAMINHOES (NOVOS / USADOS),1
19136137,5533,W I STOP CAR,RIO DE JANEIR,N,3,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,W I STOP CAR LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,1
10385193,5511,GABIVEL VEICULOS,JOINVILLE,S,1,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),GABIVEL VEICULOS CARROS E CAMINHOES (NOVOS / USADOS),1
56405006,7531,DNCAR AUTO VEICULOS,RIO DE JANEIR,S,1,7531.0,RESTAURACAO AUTOMOVEIS,DNCAR AUTO VEICULOS RESTAURACAO AUTOMOVEIS,1
8716519152,7512,AUTO LOCADORA HS,CHAPECO,S,3,7512.0,LOCADORAS DE VEICULOS,AUTO LOCADORA HS LOCADORAS DE VEICULOS,1
1077733744,4121,PAULO ADALBERTO DE CAR,SAO PAULO,S,1,4121.0,TAXI / LIMOUSINES,PAULO ADALBERTO DE CAR TAXI / LIMOUSINES,1
10978046,5533,NEW CAMP CAR,RIO DE JANEIR,S,23,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,NEW CAMP CAR LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,1
7569048,7399,ULTRAMAR PLAYA DEL CAR,SOLIDARIDAD Q,N,1,7399.0,ASSISTENCIA TECNICA - OUTROS,ULTRAMAR PLAYA DEL CAR ASSISTENCIA TECNICA - OUTROS,1
65737466,7512,JR LOCADORA,IPOJUCA,S,2,7512.0,LOCADORAS DE VEICULOS,JR LOCADORA LOCADORAS DE VEICULOS,1
9903234714,7512,WORLD CAR,EZEIZA,N,2,7512.0,LOCADORAS DE VEICULOS,WORLD CAR LOCADORAS DE VEICULOS,1
20445431,4121,WORLD CAR,EZEIZA,N,4,4121.0,TAXI / LIMOUSINES,WORLD CAR TAXI / LIMOUSINES,1
421163556887,5734,INMOTION/AIRPORT ATL-C,ATLANTA,N,1,5734.0,LOJAS DE INFORMATICA,INMOTION/AIRPORT ATL-C LOJAS DE INFORMATICA,1
7227140,4789,ULTRAMAR PLAYA DEL CAR,PLAYA DEL CAR,N,6,4789.0,COOPERATIVAS DE TAXI,ULTRAMAR PLAYA DEL CAR COOPERATIVAS DE TAXI,1
100858663,4789,PAG JOSECARLOSBALTARD,PETROPOLIS,S,5,4789.0,COOPERATIVAS DE TAXI,PAG JOSECARLOSBALTARD COOPERATIVAS DE TAXI,1
1011402,8249,EUROCENTRES,CAPE TOWN,S,1,8249.0,VOCACIONAL,EUROCENTRES VOCACIONAL,1
428208624885,4789,METRO CARS- PAYPAL,7349461708,N,1,4789.0,COOPERATIVAS DE TAXI,METRO CARS- PAYPAL COOPERATIVAS DE TAXI,1
62821385,5533,BARAO CAR,CAMPINAS,S,2,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,BARAO CAR LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,1
85684020,4789,PAG CARLOSROBERTOPERE,RIODEJANEIRO,S,2,4789.0,COOPERATIVAS DE TAXI,PAG CARLOSROBERTOPERE COOPERATIVAS DE TAXI,1
372093131889,7996,SIX FLAGS AMERICA,UPPER MARLBOR,S,1,7996.0,PARQUE DE DIVERSOES / ESPETACULOS CIRCENSES,SIX FLAGS AMERICA PARQUE DE DIVERSOES / ESPETACULOS CIRCENSES,1
495271304000000,5812,CANTINA BELFORT ROXO,RIO DE JANEIR,N,37,5812.0,RESTAURANTES,CANTINA BELFORT ROXO RESTAURANTES,1
1007523,7512,CAR SHOW PARATY,RIO DE JANEIR,S,8,7512.0,LOCADORAS DE VEICULOS,CAR SHOW PARATY LOCADORAS DE VEICULOS,1
4426657656,5310,TARGET AUSTIN UT CAMPUS 3,AUSTIN,S,1,5310.0,LOJAS DE DESCONTOS,TARGET AUSTIN UT CAMPUS 3 LOJAS DE DESCONTOS,1
8492106505,5814,CAR WASH DO BOSQUE,RIO DE JANEIR,S,12,5814.0,FAST FOOD,CAR WASH DO BOSQUE FAST FOOD,1
118075561000000,5533,AUTO BAND CAR,RIO DE JANEIR,S,1,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,AUTO BAND CAR LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,1
69N2INRG2LWO8E0,5734,CAR-KEYCHAINZ,SARO,N,1,5734.0,LOJAS DE INFORMATICA,CAR-KEYCHAINZ LOJAS DE INFORMATICA,1
1091553014,5137,CARCAL CLOTHING CARCAL,MARINGA,N,2,5137.0,COMERCIO DE ROUPAS E UNIFORMES ADULTO E INFANTIL,CARCAL CLOTHING CARCAL COMERCIO DE ROUPAS E UNIFORMES ADULTO E INFANTIL,1
1022581675,3387,A A LOCADORA,ARRAIAL D'AJU,N,1,3387.0,ALAMO RENT A CAR,A A LOCADORA ALAMO RENT A CAR,1
8705789022,5712,BELO CANTINHO MOV,RIO DE JANEIR,S,11,5712.0,MOVEIS EM GERAL,BELO CANTINHO MOV MOVEIS EM GERAL,1
1157561,5499,RENATA COMERCIO AVIARI,NOVA IGUACU,S,10,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,RENATA COMERCIO AVIARI ACOUGUE MERC FRUTOS DO MAR ALIM VA,1
66938838,8911,PAG CANTINHODACAR,ITAGUAI,N,1,8911.0,ARQUITETURA E ENGENHARIA,PAG CANTINHODACAR ARQUITETURA E ENGENHARIA,1
9919825232,7512,LOCAR BRASIL R A CAR,RECIFE,S,12,7512.0,LOCADORAS DE VEICULOS,LOCAR BRASIL R A CAR LOCADORAS DE VEICULOS,1
21827087,5511,EUROCARR,BELEM,S,3,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),EUROCARR CARROS E CAMINHOES (NOVOS / USADOS),1
17-8030506284,8011,5520 FL ENT SURGICAL S,CELEBRATION,N,2,8011.0,MEDICOS / CLINICAS,5520 FL ENT SURGICAL S MEDICOS / CLINICAS,1
421163553884,5734,INMOTION/AIRPORTATL-A3,ATLANTA,S,1,5734.0,LOJAS DE INFORMATICA,INMOTION/AIRPORTATL-A3 LOJAS DE INFORMATICA,1
1642274,5811,ALEX ALENCAR DE BARROS,RIBEIRAO PRET,S,2,5811.0,FORNECEDORES,ALEX ALENCAR DE BARROS FORNECEDORES,1
71591745,7523,CAR PARK,SAO PAULO,S,3,7523.0,ESTACIONAMENTO DE AUTOMOVEIS,CAR PARK ESTACIONAMENTO DE AUTOMOVEIS,1
24658111,8398,CEMITERIO V VERT M CAR,RIO DE JANEIR,N,50,8398.0,ORGANIZACAO DE CARIDADE E SERVICO SOCIAL,CEMITERIO V VERT M CAR ORGANIZACAO DE CARIDADE E SERVICO SOCIAL,1
71739084,7523,CAR PARK,SAO PAULO,N,1,7523.0,ESTACIONAMENTO DE AUTOMOVEIS,CAR PARK ESTACIONAMENTO DE AUTOMOVEIS,1
1568006,5211,PC LOCACOES,NATAL,S,6,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,PC LOCACOES LOJAS DE MATERIAL DE CONSTRUCAO,1
1068191403,5963,ALEXANDER DE SOUZA CAR,NOVA IGUACU,N,2,5963.0,VENDAS A DOMICILIO,ALEXANDER DE SOUZA CAR VENDAS A DOMICILIO,1
73276225,8999,PAGSEGUROUOL RENDAFLOR,SAOJOAODEMERI,S,52,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,PAGSEGUROUOL RENDAFLOR SERVICOS PROFISSIONAIS NAO RELACIONADOS,1
8718267081,5977,PRESENTES COM CAR,DUQUE DE CAXI,S,2,5977.0,PERFUMARIAS E TOUCADORES,PRESENTES COM CAR PERFUMARIAS E TOUCADORES,1
8708036587,5521,POINT CAR,NOVA IGUACU,S,6,5521.0,AUTOMOVEIS USADOS,POINT CAR AUTOMOVEIS USADOS,1
47639148,5046,PAGSEGUROUOL FINAMACAR,SANTO ANDRE,N,1,5046.0,COMERCIO DE EQUIPAMENTOS NAO CLASSIFICADOS,PAGSEGUROUOL FINAMACAR COMERCIO DE EQUIPAMENTOS NAO CLASSIFICADOS,1
8671814838,7538,BONOCAR 1101 AUTO CENTER,RIO DE JANEIR,S,3,7538.0,OFICINAS,BONOCAR 1101 AUTO CENTER OFICINAS,1
76211436,7299,BETTER CAR,RIO DE JANEIR,S,3,7299.0,AGENTES IMOBILIARIOS / CORRETORES,BETTER CAR AGENTES IMOBILIARIOS / CORRETORES,1
14212919,7832,MOVIECOM VALE DO ACO,IPATINGA,S,12,7832.0,TEATRO,MOVIECOM VALE DO ACO TEATRO,1
1074396887,7512,LOCADORA VIZON EIRELI,VILHENA,S,1,7512.0,LOCADORAS DE VEICULOS,LOCADORA VIZON EIRELI LOCADORAS DE VEICULOS,1
1016006281,7991,PAO ACUCAR,RIO DE JANEIR,N,45,7991.0,EXPOSICOES E ATRACOES TURISTICAS,PAO ACUCAR EXPOSICOES E ATRACOES TURISTICAS,1
341212152886,5814,ORLANDO AIRP QDOBA,ORLANDO,N,1,5814.0,FAST FOOD,ORLANDO AIRP QDOBA FAST FOOD,2
2101055475,3001,AMERICAN AIR0012109457378,PHOENIX,N,1,3001.0,AMERICAN AIRLINES,AMERICAN AIR0012109457378 AMERICAN AIRLINES,2
298330000189855,5977,NYX MIAMI INTERATIONAL,DORAL,S,2,5977.0,PERFUMARIAS E TOUCADORES,NYX MIAMI INTERATIONAL PERFUMARIAS E TOUCADORES,2
1065507884,4723,DECOLEMAIS AG DE VIAGE,CASIMIRO DE A,N,2,4723.0,OPERADORES DE PACOTE DE TURISMO,DECOLEMAIS AG DE VIAGE OPERADORES DE PACOTE DE TURISMO,2
1073495210,4722,PASSAGENS PROMO,BELO HORIZONT,N,3,4722.0,OPERADORES / AGENCIAS DE VIAGEM,PASSAGENS PROMO OPERADORES / AGENCIAS DE VIAGEM,2
8874232,5411,"VIDAL PONS, S A",BARCELONA,S,1,5411.0,SUPERMERCADOS,"VIDAL PONS, S A SUPERMERCADOS",2
63005280,5331,OCEANO AZUL,PORTO SEGURO,S,1,5331.0,LOJAS DE ARMARINHOS E BAZARES,OCEANO AZUL LOJAS DE ARMARINHOS E BAZARES,2
2101058084,3001,AMERICAN AIR0010635892634,PHOENIX,N,5,3001.0,AMERICAN AIRLINES,AMERICAN AIR0010635892634 AMERICAN AIRLINES,2
1020840932,4722,LTS VIAG E TUR,SAO PAULO,N,3,4722.0,OPERADORES / AGENCIAS DE VIAGEM,LTS VIAG E TUR OPERADORES / AGENCIAS DE VIAGEM,2
101000169714,4722,AGENCIA DE VIAGEM PROMOCO,GRAMADO,S,1,4722.0,OPERADORES / AGENCIAS DE VIAGEM,AGENCIA DE VIAGEM PROMOCO OPERADORES / AGENCIAS DE VIAGEM,2
1565209,3025,AIR NEW ZEALAND,TULLAMARINE,N,1,3025.0,AIR NEW ZEALAND LTD. INTERNATI,AIR NEW ZEALAND AIR NEW ZEALAND LTD. INTERNATI,2
345020747886,3256,ALASKA AIR 0272182782776,SAN DIEGO,N,2,3256.0,ALASKA AIRLINES INC.,ALASKA AIR 0272182782776 ALASKA AIRLINES INC.,2
7520074683,3056,JET AIR 5891046983820,VIENNA,N,1,3056.0,JET AIR,JET AIR 5891046983820 JET AIR,2
3-8030496940,4511,AIR TAHITI NUI,LOS ANGELES,N,1,4511.0,TAXIS AEREOS,AIR TAHITI NUI TAXIS AEREOS,2
1000130443022,3044,AIR LANKA,KATUNAYAKE,S,3,3044.0,AIR LANKA,AIR LANKA AIR LANKA,2
345020745880,3256,ALASKA AIR 0272182714107,PORTLAND,N,2,3256.0,ALASKA AIRLINES INC.,ALASKA AIR 0272182714107 ALASKA AIRLINES INC.,2
390244301750001,3228,CAYMAN AIRWAYS MIAMI ATO,CAYMAN ISLAND,N,1,3228.0,CAYMEN AIRWAYS,CAYMAN AIRWAYS MIAMI ATO CAYMEN AIRWAYS,2
9592756340,4511,ETIHAD AIRWAYS 9249832,RUSSIA,N,1,4511.0,TAXIS AEREOS,ETIHAD AIRWAYS 9249832 TAXIS AEREOS,2
500158651,3010,KLM ROYAL DUTCH AIR,AMSTELVEEN,N,9,3010.0,KLM (ROYAL DUTCH AIRLINES),KLM ROYAL DUTCH AIR KLM (ROYAL DUTCH AIRLINES),2
2290176262,4111,NJT NWK-INT AIR 0357 04,NEWARK,N,2,4111.0,TRANSPORTE RODOVIARIO DE PASSAGEIRO,NJT NWK-INT AIR 0357 04 TRANSPORTE RODOVIARIO DE PASSAGEIRO,2
500137810,3010,KLM ROYAL D C36679814036,AMSTELVEEN,N,5,3010.0,KLM (ROYAL DUTCH AIRLINES),KLM ROYAL D C36679814036 KLM (ROYAL DUTCH AIRLINES),2
44271271,5441,KRC BREANZA SERV,SAO PAULO,S,5,5441.0,DOCERIAS E CONFEITARIAS,KRC BREANZA SERV DOCERIAS E CONFEITARIAS,2
65229100,5814,ACAI MIX BOA VIAGEM,RECIFE,N,3,5814.0,FAST FOOD,ACAI MIX BOA VIAGEM FAST FOOD,2
9081415036,5039,VILAR CARIOCA TELHAS M,RIO DE JANEIR,S,23,5039.0,MATERIAIS DE CONSTRUCAO SEM CLASSIFICACAO,VILAR CARIOCA TELHAS M MATERIAIS DE CONSTRUCAO SEM CLASSIFICACAO,2
9010252,4511,SATA AIR ACORES SA,VILA PORTO ST,S,1,4511.0,TAXIS AEREOS,SATA AIR ACORES SA TAXIS AEREOS,2
9492740006,4511,AIR FRANCE AIR FRANCE,ROISSY SIEGE,N,1,4511.0,TAXIS AEREOS,AIR FRANCE AIR FRANCE TAXIS AEREOS,2
126130202047,3034,ETIHAD AIRWAYS,BRAZILIA,N,6,3034.0,ETIHAD AIRWAYS,ETIHAD AIRWAYS ETIHAD AIRWAYS,2
2101058094,3001,AMERICAN AIR0010287470043,PHOENIX,N,7,3001.0,AMERICAN AIRLINES,AMERICAN AIR0010287470043 AMERICAN AIRLINES,2
101405213,4722,PAGSEGUROUOL EDUVIAGEN,RIODEJANEIRO,S,1,4722.0,OPERADORES / AGENCIAS DE VIAGEM,PAGSEGUROUOL EDUVIAGEN OPERADORES / AGENCIAS DE VIAGEM,2
720980128000000,5814,CHEGA AE,RIO DE JANEIR,N,44,5814.0,FAST FOOD,CHEGA AE FAST FOOD,2
1026931913,5977,ESPACO CASA AZUL,RIO DAS OSTRA,S,7,5977.0,PERFUMARIAS E TOUCADORES,ESPACO CASA AZUL PERFUMARIAS E TOUCADORES,2
22629660,4722,PAG VIAGEMTURISM,RIODEJANEIRO,N,1,4722.0,OPERADORES / AGENCIAS DE VIAGEM,PAG VIAGEMTURISM OPERADORES / AGENCIAS DE VIAGEM,2
9492721675,4511,AIR FRANCE COMPTOIR AIR F,FRANCE,N,178,4511.0,TAXIS AEREOS,AIR FRANCE COMPTOIR AIR F TAXIS AEREOS,2
4077000097,3037,EGYPT AIR E-TICKETS EURO,CAIRO,N,1,3037.0,EGYPTAIR,EGYPT AIR E-TICKETS EURO EGYPTAIR,2
7000113603,4511,BRITISH AIRWAYS (USD),SAO PAULO,N,12,4511.0,TAXIS AEREOS,BRITISH AIRWAYS (USD) TAXIS AEREOS,2
84610982,3026,EM AIR 1762142376229,DUBAI,N,3,3026.0,EMIRATES AIRLINES,EM AIR 1762142376229 EMIRATES AIRLINES,2
87644123,3026,EMIRATES 10144163023,TAIWAN,N,1,3026.0,EMIRATES AIRLINES,EMIRATES 10144163023 EMIRATES AIRLINES,2
59088553,3136,QATAR AIRWAY0072340094878,QATAR,N,2,3136.0,QATAR AIRWAIS,QATAR AIRWAY0072340094878 QATAR AIRWAIS,2
2100782357,3295,KENYA AIR,NAIROBI,N,1,3295.0,KENYA AIRWAYS,KENYA AIR KENYA AIRWAYS,2
3300132894,4511,AIR ASIA THAQ63JQY9421,SEPANG,N,12,4511.0,TAXIS AEREOS,AIR ASIA THAQ63JQY9421 TAXIS AEREOS,2
2100475579,3261,AIR CHINA 9997423734786,LONDON,N,9,3261.0,AIR CHINA,AIR CHINA 9997423734786 AIR CHINA,2
32167003672,3266,AIR SEYCH0612100226372,MAHE,N,1,3266.0,AIR SEYCHELLES,AIR SEYCH0612100226372 AIR SEYCHELLES,2
1048489466,5621,HAM GWAY,CABO FRIO,S,2,5621.0,LOJAS DE ROUPAS FEMININAS,HAM GWAY LOJAS DE ROUPAS FEMININAS,2
