COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA,CATEGORIA
8533474888,7011,POUSADA ASTRO REI,PARATI,S,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA ASTRO REI HOTEIS, POUSADAS, ETC",0,Hotel
369304600042001,7011,CTA SPA HOTEL CLUB 890,FIRENZE,N,1,7011.0,"HOTEIS, POUSADAS, ETC","CTA SPA HOTEL CLUB 890 HOTEIS, POUSADAS, ETC",0,Hotel
1084605705,5199,BOM REPOUSO,RIO DE JANEIR,S,4,5199.0,MATERIAL DE CONSUMO - NAO CLASSIFICADOS ANTERIORMENTE,BOM REPOUSO MATERIAL DE CONSUMO - NAO CLASSIFICADOS ANTERIORMENTE,0,Hotel
27664244,7011,HOTEL PITUCAO,BOM JESUS DO,S,4,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL PITUCAO HOTEIS, POUSADAS, ETC",0,Hotel
8490497260,7011,CENTER HOTEL,XANXERE,S,1,7011.0,"HOTEIS, POUSADAS, ETC","CENTER HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
73436925,7011,POUSADA ASA BRANCA,RECIFE,S,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA ASA BRANCA HOTEIS, POUSADAS, ETC",0,Hotel
8-8029450775,7011,COMFORT SUITES NORTH LAKE,TUCKER,N,2,7011.0,"HOTEIS, POUSADAS, ETC","COMFORT SUITES NORTH LAKE HOTEIS, POUSADAS, ETC",0,Hotel
1014197969,5944,MONTE CASTELO JOIAS E,RIO DE JANEIR,N,1,5944.0,JOALHERIAS E RELOJOARIAS,MONTE CASTELO JOIAS E JOALHERIAS E RELOJOARIAS,0,Hotel
9421711342,7011,IBIS BRIGHTON,BRIGHTON,S,1,7011.0,"HOTEIS, POUSADAS, ETC","IBIS BRIGHTON HOTEIS, POUSADAS, ETC",0,Hotel
2095271615,7011,ORANGE LAKE CAPITAL MANAG,KISSIMMEE,N,8,7011.0,"HOTEIS, POUSADAS, ETC","ORANGE LAKE CAPITAL MANAG HOTEIS, POUSADAS, ETC",0,Hotel
369472,7011,POUSADA DA CYSSA,ARMACAO DOS B,S,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA DA CYSSA HOTEIS, POUSADAS, ETC",0,Hotel
49310212,3509,IBIS STYLES BARCELONA,BARCELONA,N,4,3509.0,MARRIOTT HOTELS,IBIS STYLES BARCELONA MARRIOTT HOTELS,0,Hotel
5320313,7011,HOTSUL HOTEIS SUL LTDA,CURITIBA,S,41,7011.0,"HOTEIS, POUSADAS, ETC","HOTSUL HOTEIS SUL LTDA HOTEIS, POUSADAS, ETC",0,Hotel
1859702,7011,EUROSTARTS PANAMA CITY,BELLA VISTA,S,2,7011.0,"HOTEIS, POUSADAS, ETC","EUROSTARTS PANAMA CITY HOTEIS, POUSADAS, ETC",0,Hotel
434511457880,3751,HOMEWOOD SUITES BALTIM,BALTIMORE,N,2,3751.0,HOMEWOOD SUITES,HOMEWOOD SUITES BALTIM HOMEWOOD SUITES,0,Hotel
103440110010035,3513,WESTIN,GUANGZHOU,S,2,3513.0,WESTIN HOTELS,WESTIN WESTIN HOTELS,0,Hotel
84396767,4112,NS ROTTERDAM CENTRAAL,ROTTERDAM,N,14,4112.0,TREM DE PASSAGEIROS,NS ROTTERDAM CENTRAAL TREM DE PASSAGEIROS,0,Hotel
1410711,7011,HOSPEDARIA BELO HORIZO,ALMADENA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOSPEDARIA BELO HORIZO HOTEIS, POUSADAS, ETC",0,Hotel
285713996,7011,HOSTAL Q,BARCELONA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOSTAL Q HOTEIS, POUSADAS, ETC",0,Hotel
8701912610,7011,HOTEL NOVA GUARAP,GUARAPARI,N,3,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL NOVA GUARAP HOTEIS, POUSADAS, ETC",0,Hotel
66338948,7011,H ZINHO HOTEL,RIO DE JANEIR,N,52,7011.0,"HOTEIS, POUSADAS, ETC","H ZINHO HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
1126648,7011,MOTEL YAUCO,ROSARIO SIN,S,29,7011.0,"HOTEIS, POUSADAS, ETC","MOTEL YAUCO HOTEIS, POUSADAS, ETC",0,Hotel
47658117,7011,HOTEL SIMON,SEVILLA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL SIMON HOTEIS, POUSADAS, ETC",0,Hotel
9901904748,7011,HOTEL CLUB FRANCES,CIUDAD AUTONO,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL CLUB FRANCES HOTEIS, POUSADAS, ETC",0,Hotel
9070960406,7011,POUSADA BANDEIRANTES,OURO PRETO,S,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA BANDEIRANTES HOTEIS, POUSADAS, ETC",0,Hotel
24-8031491304,7011,MANOR GUEST HOUSE,VANCOUVER,S,1,7011.0,"HOTEIS, POUSADAS, ETC","MANOR GUEST HOUSE HOTEIS, POUSADAS, ETC",0,Hotel
8493467914,7011,MONZA CONFORT HOTEL,JOAO MONLEVAD,S,2,7011.0,"HOTEIS, POUSADAS, ETC","MONZA CONFORT HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
2101407514,7011,KASTENS HOTEL LUISENHO,HANNOVER,N,1,7011.0,"HOTEIS, POUSADAS, ETC","KASTENS HOTEL LUISENHO HOTEIS, POUSADAS, ETC",0,Hotel
1014403992,7011,DELUPO APART HOTEL,CRICIUMA,S,2,7011.0,"HOTEIS, POUSADAS, ETC","DELUPO APART HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
76910,7011,GRAVATAL TERMAS HOTEL,GRAVATAL,S,2,7011.0,"HOTEIS, POUSADAS, ETC","GRAVATAL TERMAS HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
47521703,7011,ROYAL HOTEL,PORTREE,N,1,7011.0,"HOTEIS, POUSADAS, ETC","ROYAL HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
4736951,7011,SANTA TEREZA RJM GALLE,RIO DE JANEIR,N,5,7011.0,"HOTEIS, POUSADAS, ETC","SANTA TEREZA RJM GALLE HOTEIS, POUSADAS, ETC",0,Hotel
9071557748,7011,HOTEL PLAZA FERREIRA,BARRA MANSA,S,2,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL PLAZA FERREIRA HOTEIS, POUSADAS, ETC",0,Hotel
1090723966,5814,MIAMIS BEST LATIN AMERICA,MIAMI,N,3,5814.0,FAST FOOD,MIAMIS BEST LATIN AMERICA FAST FOOD,0,Hotel
1177391,7011,VILLA BUDGET HOSTEL,RIO DE JANEIR,S,81,7011.0,"HOTEIS, POUSADAS, ETC","VILLA BUDGET HOSTEL HOTEIS, POUSADAS, ETC",0,Hotel
8671692358,7011,PORTO FORTE POUSADA LTDA,CABO FRIO,S,4,7011.0,"HOTEIS, POUSADAS, ETC","PORTO FORTE POUSADA LTDA HOTEIS, POUSADAS, ETC",0,Hotel
30400962621,7011,YWCA RESIDENCE,VANCOUVER,S,3,7011.0,"HOTEIS, POUSADAS, ETC","YWCA RESIDENCE HOTEIS, POUSADAS, ETC",0,Hotel
12240,7011,ECHO POINT MOTOR INN,KATOOMBA,N,82,7011.0,"HOTEIS, POUSADAS, ETC","ECHO POINT MOTOR INN HOTEIS, POUSADAS, ETC",0,Hotel
79339328,7011,POUSADA DA PRAINHA,ARRAIAL DO CA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA DA PRAINHA HOTEIS, POUSADAS, ETC",0,Hotel
9947370,7011,HOTEL NOVA -M,KUALA LUMPUR,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL NOVA -M HOTEIS, POUSADAS, ETC",0,Hotel
9495723702,7011,HOTELLERIE PARIS SAINT HO,PARIS,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTELLERIE PARIS SAINT HO HOTEIS, POUSADAS, ETC",0,Hotel
9911517498,7011,HOLIDAY INN ANHEMBI,SAO PAULO,S,31,7011.0,"HOTEIS, POUSADAS, ETC","HOLIDAY INN ANHEMBI HOTEIS, POUSADAS, ETC",0,Hotel
540436505732487,3583,RADISSON BLU HOTEL EDI,RADISSON BLU,N,1,3583.0,SAS HOTELS,RADISSON BLU HOTEL EDI SAS HOTELS,0,Hotel
64724700,7011,HOSPEDARIA ORDENES LTD,RIO DE JANEIR,S,64,7011.0,"HOTEIS, POUSADAS, ETC","HOSPEDARIA ORDENES LTD HOTEIS, POUSADAS, ETC",0,Hotel
110783,7011,POUSADA SERA ESTRELA,PENHAS DA SAU,N,6,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA SERA ESTRELA HOTEIS, POUSADAS, ETC",0,Hotel
1145125,5511,RESTAURANTE HOTEL COQU,SAO LOURENCO,S,4,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),RESTAURANTE HOTEL COQU CARROS E CAMINHOES (NOVOS / USADOS),0,Hotel
8491477162,7011,VILA SELVAGEM H CONTEM,FORTIM,S,5,7011.0,"HOTEIS, POUSADAS, ETC","VILA SELVAGEM H CONTEM HOTEIS, POUSADAS, ETC",0,Hotel
9400110227,7011,HOTEL POST REG GEN M B H,WIEN,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL POST REG GEN M B H HOTEIS, POUSADAS, ETC",0,Hotel
22009070,7011,ANDRONIS MILTIADIS KAI,THIRA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","ANDRONIS MILTIADIS KAI HOTEIS, POUSADAS, ETC",0,Hotel
69897344,7011,CIPO VERANEIO HOTEL,JABOTICATUBAS,N,2,7011.0,"HOTEIS, POUSADAS, ETC","CIPO VERANEIO HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
1036567629,7011,POUSADA DEUSA,BARREIRINHAS,S,4,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA DEUSA HOTEIS, POUSADAS, ETC",0,Hotel
8700034911,7011,CALHAU PRAIA HOTE,SAO LUIS,S,5,7011.0,"HOTEIS, POUSADAS, ETC","CALHAU PRAIA HOTE HOTEIS, POUSADAS, ETC",0,Hotel
7700346401,7011,IBIS CASA CITY CENTER NO,CASABLANCA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","IBIS CASA CITY CENTER NO HOTEIS, POUSADAS, ETC",0,Hotel
15-8031443263,7011,ALAMO INN AND SUITES,714-6358070,N,2,7011.0,"HOTEIS, POUSADAS, ETC","ALAMO INN AND SUITES HOTEIS, POUSADAS, ETC",0,Hotel
34001727,7011,YHA CHCH ROLLESTON HSE,CHRISTCHURCH,N,1,7011.0,"HOTEIS, POUSADAS, ETC","YHA CHCH ROLLESTON HSE HOTEIS, POUSADAS, ETC",0,Hotel
21870258,7011,NAYA HOTEL,MIKONOS,N,1,7011.0,"HOTEIS, POUSADAS, ETC","NAYA HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
28391266,7011,VILLA AMAZONIA,MANAUS,S,10,7011.0,"HOTEIS, POUSADAS, ETC","VILLA AMAZONIA HOTEIS, POUSADAS, ETC",0,Hotel
75880571,7011,BR HOTEL ADM,QUEIMADOS,S,9,7011.0,"HOTEIS, POUSADAS, ETC","BR HOTEL ADM HOTEIS, POUSADAS, ETC",0,Hotel
40118015300025,7011,HOTEL PLAYA 4171794,83ST TROPEZ,N,2,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL PLAYA 4171794 HOTEIS, POUSADAS, ETC",0,Hotel
8718552151,7011,IBIS COPACABANA ACCOR,RIO DE JANEIR,N,2,7011.0,"HOTEIS, POUSADAS, ETC","IBIS COPACABANA ACCOR HOTEIS, POUSADAS, ETC",0,Hotel
1087475454,7011,POUSADA PARAISO,MANGARATIBA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA PARAISO HOTEIS, POUSADAS, ETC",0,Hotel
8716732094,4816,HOTELLI,RIO DE JANEIR,N,7,4816.0,COMERCIO DE ELETRONICOS E INFORMATICA,HOTELLI COMERCIO DE ELETRONICOS E INFORMATICA,0,Hotel
498275096887,7011,THE HAY ADAMS HOTEL,WASHINGTON,N,2,7011.0,"HOTEIS, POUSADAS, ETC","THE HAY ADAMS HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
PBZT02519003,7011,PBZTHOTEPALACEREC,HVAR,S,1,7011.0,"HOTEIS, POUSADAS, ETC","PBZTHOTEPALACEREC HOTEIS, POUSADAS, ETC",0,Hotel
1085143004,7011,DSJA HOT EIRELI ME,PONTA GROSSA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","DSJA HOT EIRELI ME HOTEIS, POUSADAS, ETC",0,Hotel
8736101353,7011,MAXIMOS FLAT HOTEL,ITAPETININGA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","MAXIMOS FLAT HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
1021735075,7011,LORENA HOTEL,SAO PAULO,N,110,7011.0,"HOTEIS, POUSADAS, ETC","LORENA HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
17-8031372405,7011,MICROTEL INN AND SUITES,404-3254446,N,2,7011.0,"HOTEIS, POUSADAS, ETC","MICROTEL INN AND SUITES HOTEIS, POUSADAS, ETC",0,Hotel
21-8014861408,3779,W HOBOKEN,HOBOKEN,S,1,3779.0,W HOTELS,W HOBOKEN W HOTELS,0,Hotel
1089162437,7011,HOLIDAY INN,FORTALEZA,S,4,7011.0,"HOTEIS, POUSADAS, ETC","HOLIDAY INN HOTEIS, POUSADAS, ETC",0,Hotel
8532658085,7011,H I,CAMPOS DOS GO,S,2,7011.0,"HOTEIS, POUSADAS, ETC","H I HOTEIS, POUSADAS, ETC",0,Hotel
1319696530,7011,NYLO HOTEL 0000,NEW YORK,S,2,7011.0,"HOTEIS, POUSADAS, ETC","NYLO HOTEL 0000 HOTEIS, POUSADAS, ETC",0,Hotel
601426001,7011,INKA WILD HOSTEL,CUSCO,S,16,7011.0,"HOTEIS, POUSADAS, ETC","INKA WILD HOSTEL HOTEIS, POUSADAS, ETC",0,Hotel
9569067002,7011,HOTEL CROWNE PLAZA MADRID,MADRID,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL CROWNE PLAZA MADRID HOTEIS, POUSADAS, ETC",0,Hotel
8670051358,7011,VILLE HOTEL LTDA,RIO DE JANEIR,S,115,7011.0,"HOTEIS, POUSADAS, ETC","VILLE HOTEL LTDA HOTEIS, POUSADAS, ETC",0,Hotel
1023254341,7011,POUSADA CAM DE PEDRAS,VELHA BOIPEBA,S,2,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA CAM DE PEDRAS HOTEIS, POUSADAS, ETC",0,Hotel
9584026017,5941,BAYARD ZERMATT AG,ZERMATT,S,1,5941.0,"LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS","BAYARD ZERMATT AG LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS",0,Hotel
803109,7011,EXPRESSINHO,CANOAS,N,8,7011.0,"HOTEIS, POUSADAS, ETC","EXPRESSINHO HOTEIS, POUSADAS, ETC",0,Hotel
1033152746,5812,HOTEL VARANDAS,GUARIBA,S,2,5812.0,RESTAURANTES,HOTEL VARANDAS RESTAURANTES,0,Hotel
100641936,7011,PAGSEGUROUOL MAXHOTEL,ARCOVERDE,N,1,7011.0,"HOTEIS, POUSADAS, ETC","PAGSEGUROUOL MAXHOTEL HOTEIS, POUSADAS, ETC",0,Hotel
9622174894,7011,ALBERGO SOC AGR CASA AL V,GAIOLE IN CHI,N,2,7011.0,"HOTEIS, POUSADAS, ETC","ALBERGO SOC AGR CASA AL V HOTEIS, POUSADAS, ETC",0,Hotel
1065709380,7011,S E H L,RIO DE JANEIR,S,23,7011.0,"HOTEIS, POUSADAS, ETC","S E H L HOTEIS, POUSADAS, ETC",0,Hotel
9400196630,7011,KAISERHOF GMBH,ELLMAU,N,1,7011.0,"HOTEIS, POUSADAS, ETC","KAISERHOF GMBH HOTEIS, POUSADAS, ETC",0,Hotel
1058243583,7011,POUSADA LENE 1,SANTOS,S,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA LENE 1 HOTEIS, POUSADAS, ETC",0,Hotel
8719318404,7011,PRIMA LTDA,NILOPOLIS,S,7,7011.0,"HOTEIS, POUSADAS, ETC","PRIMA LTDA HOTEIS, POUSADAS, ETC",0,Hotel
372421411888,3508,QUALITY SUITES,ORLANDO,S,6,3508.0,QUALITY INNS,QUALITY SUITES QUALITY INNS,0,Hotel
8730146891,7298,ESPACO VOTRE,SANTOS,S,3,7298.0,CLINICAS DE BELEZA - SPA,ESPACO VOTRE CLINICAS DE BELEZA - SPA,0,Hotel
6313843690,7011,COMFORT INN CENTRAL PA 18,NEW YORK,N,5,7011.0,"HOTEIS, POUSADAS, ETC","COMFORT INN CENTRAL PA 18 HOTEIS, POUSADAS, ETC",0,Hotel
1022547701,7011,KAIROS HOTEL,SANTA HELENA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","KAIROS HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
158283163000000,7011,HOTEL GUEST URBAN,SAO PAULO,N,14,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL GUEST URBAN HOTEIS, POUSADAS, ETC",0,Hotel
1016000810,7011,POUSADA SALINAS,FORTALEZA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA SALINAS HOTEIS, POUSADAS, ETC",0,Hotel
4424480895,7011,BEST WESTERN PLUS HO,HOUSTON,N,2,7011.0,"HOTEIS, POUSADAS, ETC","BEST WESTERN PLUS HO HOTEIS, POUSADAS, ETC",0,Hotel
8670606599,7011,VICTOR PAES L PELUZO HOTE,ARMACAO DE BU,S,1,7011.0,"HOTEIS, POUSADAS, ETC","VICTOR PAES L PELUZO HOTE HOTEIS, POUSADAS, ETC",0,Hotel
8706261609,7011,HOTEL CARIRIS,PIRAPORA,S,2,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL CARIRIS HOTEIS, POUSADAS, ETC",0,Hotel
9127998094,7011,MERUPARUKU TOKYO,TOKYO,S,1,7011.0,"HOTEIS, POUSADAS, ETC","MERUPARUKU TOKYO HOTEIS, POUSADAS, ETC",0,Hotel
3738036,7011,PARADOR 86 VIELLA,VIELLA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","PARADOR 86 VIELLA HOTEIS, POUSADAS, ETC",0,Hotel
19685482,7011,ZOETRY MONTEGO BAY WELLNE,MONTEGO BAY,N,1,7011.0,"HOTEIS, POUSADAS, ETC","ZOETRY MONTEGO BAY WELLNE HOTEIS, POUSADAS, ETC",0,Hotel
9520801705,7011,HOTEL PARK COLLEVERDE,AGRIGENTO,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL PARK COLLEVERDE HOTEIS, POUSADAS, ETC",0,Hotel
8534294913,7011,TUTI BORORO HOTELARIA,RONDONOPOLIS,S,1,7011.0,"HOTEIS, POUSADAS, ETC","TUTI BORORO HOTELARIA HOTEIS, POUSADAS, ETC",0,Hotel
9550167464,7011,HOTEL AQUA PEDRA DOS,FARO,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL AQUA PEDRA DOS HOTEIS, POUSADAS, ETC",0,Hotel
1046852008,7011,HOTEL GRANDE MINAS LTD,VESPASIANO,S,4,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL GRANDE MINAS LTD HOTEIS, POUSADAS, ETC",0,Hotel
1001267823,7011,HOTEL SUSIN,MAFRA,N,2,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL SUSIN HOTEIS, POUSADAS, ETC",0,Hotel
8463006395,7011,FOUR POINTS SEMINYAK,BADUNG,S,1,7011.0,"HOTEIS, POUSADAS, ETC","FOUR POINTS SEMINYAK HOTEIS, POUSADAS, ETC",0,Hotel
1058527620,7011,HOTEL ASTER,ALAGOINHAS,S,4,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL ASTER HOTEIS, POUSADAS, ETC",0,Hotel
372787130882,3640,HYATT HOUSE HOUSTON,HOUSTON,N,1,3640.0,HYATT HOTELS,HYATT HOUSE HOUSTON HYATT HOTELS,0,Hotel
9310104220,7011,HOTEL CHATEAU LAURIER QC,QUEBEC,N,4,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL CHATEAU LAURIER QC HOTEIS, POUSADAS, ETC",0,Hotel
100459569,7011,PAG POUSADESTEVAO,MORRODESAOPAU,S,1,7011.0,"HOTEIS, POUSADAS, ETC","PAG POUSADESTEVAO HOTEIS, POUSADAS, ETC",0,Hotel
1014476965,7011,RADISSON HOTEL CURITIB,CURITIBA,S,27,7011.0,"HOTEIS, POUSADAS, ETC","RADISSON HOTEL CURITIB HOTEIS, POUSADAS, ETC",0,Hotel
2270003085,7011,DEVATA GIRI HOMESTAY,BADUNG (KAB),S,1,7011.0,"HOTEIS, POUSADAS, ETC","DEVATA GIRI HOMESTAY HOTEIS, POUSADAS, ETC",0,Hotel
1006715190,7011,CAICARA HOTEL,SANTOS,S,2,7011.0,"HOTEIS, POUSADAS, ETC","CAICARA HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
9760117358,7011,LE ROYAL MERIDIEN ABU DHA,ABU DHABI,S,2,7011.0,"HOTEIS, POUSADAS, ETC","LE ROYAL MERIDIEN ABU DHA HOTEIS, POUSADAS, ETC",0,Hotel
346437,3502,BEST WESTERN CENTRE VILLE,QUEBEC,S,3,3502.0,HOTEL BEST WESTERN,BEST WESTERN CENTRE VILLE HOTEL BEST WESTERN,0,Hotel
286141600801342,3640,HYATT REGENCY LOS ANGELES,LOS ANGELES,N,4,3640.0,HYATT HOTELS,HYATT REGENCY LOS ANGELES HYATT HOTELS,0,Hotel
1042094284,5968,YOGA JOURNAL SUBS,800-600-9642,N,1,5968.0,EDITORAS: VENDAS ENVIADAS PELO E.C. EM PARCELAS,YOGA JOURNAL SUBS EDITORAS: VENDAS ENVIADAS PELO E.C. EM PARCELAS,0,Hotel
177183731997,7011,PENN'S VIEW INN,PHILADELPHIA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","PENN'S VIEW INN HOTEIS, POUSADAS, ETC",0,Hotel
100700012698,5812,BACKBONE/VOLKSHOTEL,AMSTERDAM,N,1,5812.0,RESTAURANTES,BACKBONE/VOLKSHOTEL RESTAURANTES,0,Hotel
3849361,7011,Y111 HOTEL 9361,BARRIO ACOSTA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","Y111 HOTEL 9361 HOTEIS, POUSADAS, ETC",0,Hotel
172336751,7011,HOTEL MARTA,ZURICH,N,2,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL MARTA HOTEIS, POUSADAS, ETC",0,Hotel
1088802726,7011,ESTANCONFOR,SANTOS,S,1,7011.0,"HOTEIS, POUSADAS, ETC","ESTANCONFOR HOTEIS, POUSADAS, ETC",0,Hotel
9079202586,7011,IBIS JABOTICABAL,JABOTICABAL,S,5,7011.0,"HOTEIS, POUSADAS, ETC","IBIS JABOTICABAL HOTEIS, POUSADAS, ETC",0,Hotel
3016178,7011,CASCAIS BOUTIQUE HOSTEL,CASCAIS,N,3,7011.0,"HOTEIS, POUSADAS, ETC","CASCAIS BOUTIQUE HOSTEL HOTEIS, POUSADAS, ETC",0,Hotel
1698436,7011,POUSADA CHAPADAO,IPIABAS,S,13,7011.0,"HOTEIS, POUSADAS, ETC","POUSADA CHAPADAO HOTEIS, POUSADAS, ETC",0,Hotel
2006335992,5945,TOYS 'R' US,ROCKAWAY,N,1,5945.0,BRINQUEDOS E JOGOS,TOYS 'R' US BRINQUEDOS E JOGOS,0,Hotel
9569149180,7011,P PALACE SAVOY ALFONSO X,MADRID,S,1,7011.0,"HOTEIS, POUSADAS, ETC","P PALACE SAVOY ALFONSO X HOTEIS, POUSADAS, ETC",0,Hotel
9520344961,7011,HOTEL GENOVA,ROMA,N,2,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL GENOVA HOTEIS, POUSADAS, ETC",0,Hotel
4376351,7011,HOTEL ECONOMICO,CANOAS,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL ECONOMICO HOTEIS, POUSADAS, ETC",0,Hotel
9506220243,7011,HOSTEL BERLIN ALEXANDERPL,BERLIN,N,3,7011.0,"HOTEIS, POUSADAS, ETC","HOSTEL BERLIN ALEXANDERPL HOTEIS, POUSADAS, ETC",0,Hotel
2653154,7011,HOTEL CENTRALE,ROMA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL CENTRALE HOTEIS, POUSADAS, ETC",0,Hotel
4120603,7011,HOTEL IZZZLEEP AICM,MEXICO DF,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL IZZZLEEP AICM HOTEIS, POUSADAS, ETC",0,Hotel
9510357932,6531,MELIA ATHENS,NAO INFORMADO,S,1,6531.0,FORNECEDOR DE SERVIÃ‡OS DE PAGAMENTO,MELIA ATHENS FORNECEDOR DE SERVIÃ‡OS DE PAGAMENTO,0,Hotel
650000003291948,7011,HOSTELLING INTERNATIONAL,SANTA MONICA,N,4,7011.0,"HOTEIS, POUSADAS, ETC","HOSTELLING INTERNATIONAL HOTEIS, POUSADAS, ETC",0,Hotel
9910125566,7011,PITUBA PLAZA HOTEL,SALVADOR,N,1,7011.0,"HOTEIS, POUSADAS, ETC","PITUBA PLAZA HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
1061055741,7011,HOTEL NACIONAL INN SAO,SAO CARLOS,S,16,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL NACIONAL INN SAO HOTEIS, POUSADAS, ETC",0,Hotel
374628776460000,7011,RAKUTENPAY GUESTHOUSEHIVE,OSAKA,N,1,7011.0,"HOTEIS, POUSADAS, ETC","RAKUTENPAY GUESTHOUSEHIVE HOTEIS, POUSADAS, ETC",0,Hotel
1094127962,5211,PAULO R GOMES LAJES E,ITAGUAI,S,6,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,PAULO R GOMES LAJES E LOJAS DE MATERIAL DE CONSTRUCAO,0,Hotel
20733549,7011,HOTEL IBISCUS,MIKONOS,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL IBISCUS HOTEIS, POUSADAS, ETC",0,Hotel
984173350880,7011,DREAM DOWNTOWN,NEW YORK,S,3,7011.0,"HOTEIS, POUSADAS, ETC","DREAM DOWNTOWN HOTEIS, POUSADAS, ETC",0,Hotel
68414112,7011,PAG LILIANSUITES,MANGARATIBA,S,1,7011.0,"HOTEIS, POUSADAS, ETC","PAG LILIANSUITES HOTEIS, POUSADAS, ETC",0,Hotel
9410166557,7011,HOTEL RESTAURANT ST NICOL,REMICH,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL RESTAURANT ST NICOL HOTEIS, POUSADAS, ETC",0,Hotel
103926000097323,6513,PAY VILLAGE AT ALAFAYA,866-289-5977,N,7,6513.0,REAL ESTATE AGENTS,PAY VILLAGE AT ALAFAYA REAL ESTATE AGENTS,0,Hotel
9081025330,7011,HOTEL ESTRELA DO SUL,SAO PAULO,S,1,7011.0,"HOTEIS, POUSADAS, ETC","HOTEL ESTRELA DO SUL HOTEIS, POUSADAS, ETC",0,Hotel
1028074597,7011,VELEIROS MAR HOTEL,SAO LUIS,S,4,7011.0,"HOTEIS, POUSADAS, ETC","VELEIROS MAR HOTEL HOTEIS, POUSADAS, ETC",0,Hotel
1024822750,5812,PENSAO MANGUEIRAL LT,RIO DE JANEIR,N,42,5812.0,RESTAURANTES,PENSAO MANGUEIRAL LT RESTAURANTES,0,Hotel
