Unnamed: 0,COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,BANDEIRA,MOEDA,FREQ_TRANSACAO,CATEGORIA,COD_CATEGORIA,COD_COMPUTADOR
1374143,66500796,5977,DMP COSMETICOS,SAO PAULO,S,2,177,1.0,Cosmeticos,4,4
1565796,88360250,5977,PAG*BOCAROSACOSMETICO,AMERICANA,N,3,177,1.0,Cosmeticos,4,4
797708,125838000000000,5977,KOSMETIK CLUB,SÃƒO PAULO,N,3,177,2.0,Cosmeticos,4,11
1226018,1273582,5977,FLESH PERFUMARIA,SAO PAULO,S,2,177,1.0,Cosmeticos,4,4
814629,1066729686,5013,COMERCIAL NEMETH DE PN,SAO JOSE,N,3,177,2.0,Cosmeticos,4,11
1354764,23240793,5311,PAG*SUPEPEHINODE,CURITIBA,N,3,177,1.0,Cosmeticos,4,4
1513019,6021410000000,5611,JIYU(SERUFUREJI),TOKYO,N,2,65,1.0,Cosmeticos,4,11
875550,90384107,7392,PAG*COSMETICNAWEB,CURITIBA,N,2,177,2.0,Cosmeticos,4,4
1156255,89221046,8999,PAGSEGUROUOL*SANTAFULO,SAOJOSEDOSPIN,N,3,177,1.0,Cosmeticos,4,11
841627,44980078,5977,PATOS COSMETICOS,PATOS DE MINA,S,2,177,2.0,Cosmeticos,4,4
1360089,100358162,5977,PAG*MAISBELLACOSMETIC,LAGES,S,2,177,1.0,Cosmeticos,4,4
1513035,307621000000000,5977,SEPHORA RONCADELLE    523,RONCADELLE,S,2,173,1.0,Cosmeticos,4,4
584925,58025472,5977,UAU! COSMETICOS,SAO JOSE DOS,N,3,177,4.0,Cosmeticos,4,4
311952,93784798,5311,PAGSEGUROUOL*BELCOSMET,CURITIBA,N,3,177,9.0,Cosmeticos,4,11
1000580,17876913,5947,ABU SIMBEL PALACE PERFUME,LUXOR    -16A,S,2,143,2.0,Cosmeticos,4,4
666364,101509807,5977,PAG*HINODEANAREIS,CURITIBA,S,2,177,3.0,Cosmeticos,4,4
737027,1638837,7523,ESTAPAR GASOMETRO,SAO PAULO,N,3,177,3.0,Cosmeticos,4,10
1097771,1039535507,5977,SOFT COSMETICOS,CORONEL FABRI,S,2,177,1.0,Cosmeticos,4,4
1634367,74296872,5977,PAG*K1COSMETICOS,ROLANDIA,S,2,177,1.0,Cosmeticos,4,4
432031,22683933,5691,ELES E ELAS COSMETICOS,CURITIBA,S,4,177,6.0,Cosmeticos,4,4
617781,99970321,5977,PAG*SANDRACOSMETC,CURITIBA,S,2,177,3.0,Cosmeticos,4,11
1374354,11862572,5977,PAG*LACOSMETICOS,GOIANIA,S,4,177,1.0,Cosmeticos,4,4
1270237,28954451,5691,SEDUCAO COMERCIO REPRE,ITAPEMA,S,2,177,1.0,Cosmeticos,4,10
1727224,101657872,5977,PAGSEGUROUOL*PERFUMEIR,SAOPAULO,N,2,177,1.0,Cosmeticos,4,4
1611082,57902801,5977,CRISTIANE A COSMETICO,TANGARA,S,2,177,1.0,Cosmeticos,4,4
1270235,1889924021,5812,MEHMET AKSOY,ISTANBUL,N,3,159,1.0,Cosmeticos,4,11
311782,1098480594,5691,WALDEMIRO LAFUENTE,CURITIBA,S,2,177,9.0,Cosmeticos,4,11
1512645,351385000000000,5977,SEPHORA               270,LUNGHEZZA,N,2,173,1.0,Cosmeticos,4,4
1013026,27827922,5977,TUTTI BELLI COSMETICOS,SERTANOPOLIS,S,2,177,2.0,Cosmeticos,4,4
1474389,31709700000000,5977,L OCCITANE      2015595,ANECY7400026/,N,3,173,1.0,Cosmeticos,4,4
1535071,23251492,5977,PEONIA PERFUMES,BAL CAMBORIU,N,3,177,1.0,Cosmeticos,4,4
1127908,1015295468,5977,LAGO AZUL COSMETICOS,RIO CLARO,S,2,177,1.0,Cosmeticos,4,4
242251,45935300,5812,J R M X COM ALIMETO EI,CURITIBA,N,3,177,13.0,Cosmeticos,4,11
962980,16010710,5977,AROMAS COMEST E PERF,ASTORGA,N,3,177,2.0,Cosmeticos,4,11
420177,101000000000,5651,SEDUCAO COMERCIO REPRESEN,ITAPEMA,S,2,177,6.0,Cosmeticos,4,10
1181788,1004356282,5977,PERF COSM ITAPEVI,ITAPEVI,S,4,177,1.0,Cosmeticos,4,11
1074599,8672420163,5977,NEW COSMETICOS LTDA - ME,JOINVILLE,S,1,177,1.0,Cosmeticos,4,4
1829556,5000309976,5411,HYPERMART BALI GALERIA,BADUNG,N,3,60,1.0,Cosmeticos,4,11
748014,103521900,4812,PAG*SOLUCAOCELULAR,RIODASOSTRAS,S,2,177,2.0,Cosmeticos,4,11
1037556,11750340,5977,PERFUMARIA MANIA,SAO PAULO,N,3,177,1.0,Cosmeticos,4,4
1307116,185409000000000,8999,PAYPAL *PB PERFUME,4029357733,N,2,146,1.0,Cosmeticos,4,4
1654829,109677744,5139,PAG*METROPOLITANAMOVE,FAZENDARIOGRA,N,3,177,1.0,Cosmeticos,4,10
747730,1021827573,5977,IL PROFUMO COMERCIAL,PETROPOLIS,S,2,177,2.0,Cosmeticos,4,11
34067,1070979616,5977,NALU COSMETICOS,CURITIBA,S,2,177,165.0,Cosmeticos,4,4
35442,67321810,5977,CABELO MEU COM COSMETI,CURITIBA,S,2,177,158.0,Cosmeticos,4,4
38733,1065964223,5977,DS RIBEIRO COSMETICO E,CURITIBA,S,2,177,143.0,Cosmeticos,4,4
1165114,159205000000,5977,PARFUMS DE FRANCE,MCLEAN,S,2,146,1.0,Cosmeticos,4,11
1500099,332835180,5977,PERFUMERIA GARROTE,A CORUNA,N,2,173,1.0,Cosmeticos,4,4
861482,106939241,6300,PAG*ANDREIAFUKUOKA,CURITIBA,S,2,177,2.0,Cosmeticos,4,10
628968,931675,5977,PERFUMES   COMPANHIA,ALBUFEIRA,S,4,177,3.0,Cosmeticos,4,4
1288120,76207743,5814,PAG*BRECHODOFUTEBOL,PORTO ALEGRE,N,2,177,1.0,Cosmeticos,4,11
1557392,1037989632,5977,MAR PERFUMES ME,SAO PAULO,N,3,177,1.0,Cosmeticos,4,4
1199175,14283097,5977,KRIKA COSMETICS INTERN,CALI,N,3,29,1.0,Cosmeticos,4,4
1655691,3725314,7523,MULTIFUNCIONAL SA    5314,BARRIO ACINDA,S,2,6,1.0,Cosmeticos,4,11
1726549,9083830604,5441,DEFFUNE DELICATESSEN,CAMPO MOURAO,S,1,177,1.0,Cosmeticos,4,11
199307,8701166589,5977,MARAVILHOSA COSME,CURITIBA,S,1,177,17.0,Cosmeticos,4,11
1929525,8539924670,7011,CENTRO D IMETAMORFOSE,ITAPEVA,S,1,177,1.0,Cosmeticos,4,11
1065879,198719000000000,7298,KOSMETICOS,CAPAO DA CANO,S,2,177,1.0,Cosmeticos,4,4
310313,21022736,5977,SUPORTE COSMETICOS,TOLEDO,S,2,177,9.0,Cosmeticos,4,4
1474636,4412791,5533,TOP SOUND CAR CAR PERF,PIRAQUARA,S,2,177,1.0,Cosmeticos,4,11
1128948,57280649,5963,SERGIO HENRIQUE METTA,PIRAPO,S,2,177,1.0,Cosmeticos,4,11
794261,8496090598,5977,HINODE FAZENDA RIO GRAN,FAZENDA RIO G,S,1,177,2.0,Cosmeticos,4,4
1021780,266033000000,5977,E.L.F COSMETICS 014,CULVER CITY,S,2,146,2.0,Cosmeticos,4,4
1626677,67483218483,5631,COSMETICS STR@ LEESBUR,LEESBURG,N,3,146,1.0,Cosmeticos,4,4
1666010,10711568,5977,COLOURMIX COSMETICS 56800,HONG KONG,S,2,56,1.0,Cosmeticos,4,4
788829,9470003195,7011,CABINN ASMETRO,KOEBENHAVN S,S,1,38,2.0,Cosmeticos,4,10
1296529,1030106751,5977,TERRA ATIVA COSMETICOS,LONDRINA,N,3,177,1.0,Cosmeticos,4,4
189508,16504119,5977,SMELL COSMETICOS,CURITIBA,S,2,177,19.0,Cosmeticos,4,4
1933451,13412173,5977,IGUAZU COSMETICAS,PTO IGUAZU MI,N,3,6,1.0,Cosmeticos,4,4
1511971,38539730,5977,RUBI COSMET PERFUMES,UMUARAMA,S,2,177,1.0,Cosmeticos,4,4
145661,1010329178,5977,COSMETICOS CRISDENY,CURITIBA,S,2,177,27.0,Cosmeticos,4,4
1235954,8674343371,5977,MM COELHO COSMETICOS,SAO PAULO,S,1,177,1.0,Cosmeticos,4,4
585873,45188050,5533,AUTO GIRO VELOCIMETROS,CURITIBA,S,2,177,4.0,Cosmeticos,4,10
217369,9493009682,8999,GLOBAL BLUE EARLY REFUND,FRANCE,N,1,173,15.0,Cosmeticos,4,11
999617,1004849122,5331,LFEMINA COSMETICOS,PARANAGUA,S,2,177,2.0,Cosmeticos,4,4
1474172,4453756,5198,AMETISTA INDUSTRIA E C,COLOMBO,S,2,177,1.0,Cosmeticos,4,10
1434821,8719379356,5977,LOCCITANE EN PROV,SALVADOR,S,1,177,1.0,Cosmeticos,4,4
1157827,109517248,5977,PAG*AMERICAS1PERFUMAR,RIODEJANEIRO,N,3,177,1.0,Cosmeticos,4,4
1617337,84890000000000,5977,PERFUME COLLECTION 2,PARAMUS,S,2,146,1.0,Cosmeticos,4,4
420004,8547962761,5977,FRANQUIA HINODE,SAO JOSE DOS,S,1,177,6.0,Cosmeticos,4,4
442025,651632000000000,5977,LILLY PARFUMS,BALNEARIO CAM,S,2,177,5.0,Cosmeticos,4,11
698040,216339000000000,8999,PAYPAL *FUFUFA998,4029357733,N,2,146,3.0,Cosmeticos,4,11
199296,43035716,5977,PAGSEGUROUOL*AERHINODE,CURITIBA,N,3,177,17.0,Cosmeticos,4,4
600737,27656867,5977,VIACOSMETICA,SANTA FE DO S,S,2,177,3.0,Cosmeticos,4,4
628979,11653264,5947,KEMI COSMETIQUES,MAIRIPORA,N,3,177,3.0,Cosmeticos,4,4
243384,1012140811,5977,NENUS PERFUMARIA,MONTE ALTO,S,2,177,13.0,Cosmeticos,4,4
1270618,197379000000000,8999,PAYPAL *METOUX,4029357733,N,3,173,1.0,Cosmeticos,4,11
382017,78640709,5499,CASA DE HORTFUIT,ALMIRANTE TAM,S,2,177,7.0,Cosmeticos,4,11
1234815,120506000000000,5977,DELLISOL COSMETICOS,JACAREZINHO,S,2,177,1.0,Cosmeticos,4,4
1866464,518565000000000,5999,PERFUME STORE INC,HOUSTON,S,2,146,1.0,Cosmeticos,4,4
145908,67791964,5977,OCEANIC -OCEANIC COSME,CURITIBA,N,2,177,27.0,Cosmeticos,4,11
404087,20899971,5977,POLIANA PERFUMARIA,MONTE ALTO,S,2,177,6.0,Cosmeticos,4,4
1901089,19-8015017810,5977,L OCCITANE LWEBMO 30800,NEW YORK,N,2,146,1.0,Cosmeticos,4,4
602959,30636078,5977,MARIANA PERFUMARIA,SAO PAULO,N,3,177,3.0,Cosmeticos,4,4
1513647,1012403928,5021,M Y HINOKUMA,SAO JOSE DOS,N,3,177,1.0,Cosmeticos,4,11
1674658,83627928,5311,PAG*ROCOSMETICOS,CURITIBA,S,2,177,1.0,Cosmeticos,4,4
878457,8674580618,5977,LOJA DU RIO COSMETICO,BALNEARIO CAM,S,1,177,2.0,Cosmeticos,4,4
52878,100-7003417487,5977,HINODE ARAURACARIA,ARAUCARIA,S,2,177,99.0,Cosmeticos,4,4
1741835,2100862431,5977,INGLOT COSMETICS LIMITED,LONDON,N,3,177,1.0,Cosmeticos,4,4
1842165,54680677,5977,PAGSEGUROUOL*HINODE271,SAOPAULO,S,2,177,1.0,Cosmeticos,4,4
1036559,1030402903,5977,VBA COSMETICOS,JOINVILLE,S,2,177,1.0,Cosmeticos,4,4
441852,507484,5977,CHIQUE COSMETICOS,CASCAVEL,S,2,177,5.0,Cosmeticos,4,4
491951,92848798,7230,PAGSEGUROUOL*METODIA,CURITIBA,S,2,177,5.0,Cosmeticos,4,11
826003,5102769,7991,NORSK HERMETIKKMUSEUM,STAVANGER,S,2,103,2.0,Cosmeticos,4,11
1741802,90258383,5977,PAG*ADRIANEHINODE,CAMPINAGRANDE,S,2,177,1.0,Cosmeticos,4,4
878450,69250468,5977,PAG*DIRCEUCELESTINODE,PINHAIS,N,3,177,2.0,Cosmeticos,4,11
1681348,1004380205,5732,LCL ELETRODOMESTICOS,BRACO DO NORT,S,2,177,1.0,Cosmeticos,4,11
1680990,111280804,8244,PAG*PRIMEGOURMETPARAI,JOAOPESSOA,N,3,177,1.0,Cosmeticos,4,7
1913466,101000000000,5977,APHRODITE PERFUMARIA,000-0000000,N,3,177,1.0,Cosmeticos,4,4
650750,42524423,5977,COSMETICAS NATURAL,J GUARARAPES,N,2,177,3.0,Cosmeticos,4,4
1852207,9911811495,5977,LOCCITANE PRT ALEGRE,PORTO ALEGRE,S,1,177,1.0,Cosmeticos,4,4
11022,1003575550,5977,CHARMOSA COSMETICOS E,CURITIBA,S,2,177,540.0,Cosmeticos,4,4
382237,1016177680,5977,FAKLEIN COSMETICOS,PINHAIS,S,4,177,7.0,Cosmeticos,4,4
584373,21115168,5977,KALEXE COSMETICOS,CURITIBA,S,2,177,4.0,Cosmeticos,4,4
1788085,8678696410,5541,POSTO KILOMETRO SETE LTDA,JARAGUA DO SU,S,1,177,1.0,Cosmeticos,4,10
1920931,44537336,5977,BRASIL COSMETIC,SALVADOR,N,3,177,1.0,Cosmeticos,4,4
1641096,24930067,5977,WANDE E DANE COSMETICO,LENCOIS PAULI,S,2,177,1.0,Cosmeticos,4,4
1057507,103624044,5814,PAG*REFUGIOMARUJO,BOMBINHAS,S,2,177,1.0,Cosmeticos,4,11
1727881,18026460,5977,PERFUM O BOTICARIO,VILHENA,S,2,177,1.0,Cosmeticos,4,4
1252065,36415480,5977,VRS COSMETICOS LTDA,TOLEDO,N,3,177,1.0,Cosmeticos,4,4
1547352,2010188019,5977,GOLDEN COSMETIC & BEAUTY,KOWLOON,S,2,56,1.0,Cosmeticos,4,4
205310,90917301,5977,PAGSEGUROUOL*PEFUMEDEM,SAOPAULO,S,2,177,17.0,Cosmeticos,4,11
350737,1619023,5977,ZHAO PARFUMS,SAO PAULO,S,2,177,8.0,Cosmeticos,4,11
1685756,90784681,7299,PAGSEGUROUOL*SOLPERFUM,CURITIBA,S,2,177,1.0,Cosmeticos,4,4
1790609,9492402425,5977,SEPHORA PARIS ST DIDIER 1,PARIS,S,1,173,1.0,Cosmeticos,4,4
1829256,20761987,5912,PERFUMERIAS JULERIAQU1987,CAP.FEDERAL,S,2,6,1.0,Cosmeticos,4,4
1709693,101640816,5977,PAG*FLACOSMETICOS,FLORIANOPOLIS,N,3,177,1.0,Cosmeticos,4,4
145947,88235447,8999,PAGSEGUROUOL*CFCMETHOD,CURITIBA,S,2,177,27.0,Cosmeticos,4,11
483626,104724210,7299,PAG*VARLEIMARIANODEFR,FAZENDARIOGRA,S,2,177,5.0,Cosmeticos,4,10
988017,10701700000000,5977,SA SA COSMETIC CO LT65,HONG KONG,N,3,56,2.0,Cosmeticos,4,4
729336,43435431,8999,PAGSEGUROUOL*PERFECTV,DIADEMA,N,3,177,3.0,Cosmeticos,4,11
1666022,1484819,5211,PERFITAL TUBOS,SAO PAULO,S,2,177,1.0,Cosmeticos,4,11
1367987,67852009,7523,SE PARK ESTACIONAMET,SAO BERNARDO,S,2,177,1.0,Cosmeticos,4,10
1276108,49489038,5977,ANA BELLA COSMETICOS,COLOMBO,S,2,177,1.0,Cosmeticos,4,4
813610,95432817,5977,PAG*MJGPERFUMARIA,PORTOALEGRE,N,3,177,2.0,Cosmeticos,4,4
1790650,2043395219,9399,CITYOFSAC_IPS_PKGMET,SACRAMENTO,N,1,146,1.0,Cosmeticos,4,11
1769484,648931,5977,CENTRAL PERFUMARIA,BRAGA,S,4,177,1.0,Cosmeticos,4,4
893417,9079428371,7230,PERFFIL HAIR,CURITIBA,S,1,177,2.0,Cosmeticos,4,2
906605,111735360,4816,PAG*MIDASCOSMETICOSLT,CURITIBA,N,3,177,2.0,Cosmeticos,4,4
94260,21116946,5691,COSTUME URBANO,CURITIBA,S,2,177,48.0,Cosmeticos,4,11
1316458,8677461493,5977,HNY COM COSMETICOS LTDA,PONTA GROSSA,S,1,177,1.0,Cosmeticos,4,4
1626764,151260000000000,5977,ORIENTAL PERFUMES,SAO PAULO,S,2,177,1.0,Cosmeticos,4,4
937588,1031405736,5977,ESPELHO MEU COSMETICOS,JARU,S,2,177,2.0,Cosmeticos,4,4
1726717,4445180000000,5999,PERFUMANIA #0076,GILROY,N,3,146,1.0,Cosmeticos,4,4
1512149,1779636,5977,SEPHORA PUEBLA,PUEBLA,S,2,88,1.0,Cosmeticos,4,4
1385693,1009632920,5977,DIPROBEL COSMETICOS,SANTA CRUZ DO,N,3,177,1.0,Cosmeticos,4,4
287920,1407839,5977,FICO COMERCIO DE COSME,CAMPINAS,S,2,177,10.0,Cosmeticos,4,11
1641495,9201351749,5977,SEPHORA-KLCC,KUALA LUMPUR,S,1,83,1.0,Cosmeticos,4,4
1558304,206699,5947,ANDENKEN KRIPPEN M.SIMETH,POING,S,2,173,1.0,Cosmeticos,4,11
361955,1522221,5977,ZHAFIRA COSMETICOS E S,PINHAIS,S,2,177,7.0,Cosmeticos,4,4
1885437,8714865227,5977,MD COSMETICOS*OBOTICARIO#,GUARAPUAVA,S,1,177,1.0,Cosmeticos,4,4
902106,3325818,5977,SEPHORA ANDARES,ZAPOPAN,S,2,88,2.0,Cosmeticos,4,4
893494,1006347620,5977,IARINI COM E PERF,SAO PAULO,S,2,177,2.0,Cosmeticos,4,11
684978,99679810,5977,PAG*LUNNAPERFUMES,FAZENDARIOGRA,S,2,177,3.0,Cosmeticos,4,4
1303981,27846153,5977,JMR   PERFUMARIA E ACE,SAO CAETANO D,S,2,177,1.0,Cosmeticos,4,4
442217,114133556,5977,PAG*FELINACOSMETICOSE,CURITIBA,S,2,177,5.0,Cosmeticos,4,4
1456547,351920000000000,5977,L OCCITANE EN PROVENC 619,MILANO,N,2,173,1.0,Cosmeticos,4,4
552960,95721553,8999,PAGSEGUROUOL*UPFUNILAR,CURITIBA,S,2,177,4.0,Cosmeticos,4,11
240475,1052655251,1761,M J SANTOS ESQ METAIS,CURITIBA,S,2,177,13.0,Cosmeticos,4,11
1150279,80000596,5541,CULE PROMET DOO,MOSTAR,S,2,172,1.0,Cosmeticos,4,11
1579949,243000000000000,7011,INNOVASULTANAHMET,ISTANBUL,S,2,173,1.0,Cosmeticos,4,11
1513364,4085464,5945,MB COSMETICOS E ACESSO,IPATINGA,S,2,177,1.0,Cosmeticos,4,4
602502,8531764215,8999,LENA HE  PERFUMES E PR,CURITIBA,S,1,177,3.0,Cosmeticos,4,4
1546984,75871530,5977,BEM ME QUERO COSMETICOS,MATINHOS,N,3,177,1.0,Cosmeticos,4,4
714548,65390628,5977,ZUKY COSMETICOS,SAO JOSE DOS,N,3,177,3.0,Cosmeticos,4,4
1770557,4380396,5977,ASB COSMETICOS EIRELI,SAO PAULO,S,4,177,1.0,Cosmeticos,4,4
143792,601100000000000,7399,AMZ*THEPERFUMESPOT,AMZN.COM/PMTS,N,4,146,27.0,Cosmeticos,4,4
362009,9066531765,5977,JSL PERFUMES E COSM,CURITIBA,S,1,177,7.0,Cosmeticos,4,4
1655475,9300909968,5977,SEPHORA YORKDALE #502,TORONTO,S,1,23,1.0,Cosmeticos,4,4
814003,336065000000,5977,WWW.WHOLESALE-COSMETIC,M'CHESTER M19,N,2,144,2.0,Cosmeticos,4,4
1726756,598002000000000,5814,PERFETTO SAQUAREMA,SAQUAREMA,S,2,177,1.0,Cosmeticos,4,10
271321,38996375,5977,UNICA COSMETICOS,CURITIBA,N,3,177,11.0,Cosmeticos,4,4
1884626,103289344,5812,PAG*GALNONNATENA,GRAMADO,N,2,177,1.0,Cosmeticos,4,11
1169837,1511179,7230,COSMETICOS JD,VALINHOS,S,2,177,1.0,Cosmeticos,4,4
1829678,108624747,4789,PAG*SILVANODEAZEVEDOG,SAOPAULO,S,2,177,1.0,Cosmeticos,4,11
189630,107927204,5977,PAG*BRUNACOSMETICOS,CAMPOLARGO,S,2,177,19.0,Cosmeticos,4,4
1565908,7479217,5812,RISTORANTE CECILIA MET,ROMA,N,3,173,1.0,Cosmeticos,4,7
1742410,101000000000,5977,DIVINI COSMETICOS,SOLEDADE,S,2,177,1.0,Cosmeticos,4,4
1806297,104691100,7011,PAG*OSTERIAAQUARIUS,ARRAIALDOCABO,S,2,177,1.0,Cosmeticos,4,7
1931885,1050422527,5977,PETALAS PERF E COSM,SAO PAULO,N,3,177,1.0,Cosmeticos,4,11
1192368,106087593,5813,PAG*BARFOMETROLOUNGE,JUIZDEFORA,N,3,177,1.0,Cosmeticos,4,10
240607,8677529752,5977,VERT PERFUMES E COSMETICO,CURITIBA,S,1,177,13.0,Cosmeticos,4,4
783972,187454000000000,5977,GINZA PERFUMARIA,JOINVILLE,S,2,177,2.0,Cosmeticos,4,4
1534857,8706508827,4789,COOTAERO COOP TAX,TERESINA,S,1,177,1.0,Cosmeticos,4,11
1716778,1028505393,5661,LOJA L CCITANE,FORTALEZA,N,3,177,1.0,Cosmeticos,4,11
1192395,83925778,5311,PAGSEGUROUOL*PERFUMAM,JUNDIAI,S,2,177,1.0,Cosmeticos,4,4
1758987,1026706642,8021,SEDUCLIN CLINICA ODONT,CURITIBA,S,4,177,1.0,Cosmeticos,4,11
584548,1035821351,5271,ANTONIA PERFUMES,COLOMBO,S,2,177,4.0,Cosmeticos,4,4
1558383,568828,5699,PERIMETRAL MALHAS,GOIANIA,S,2,177,1.0,Cosmeticos,4,11
1426919,1075248300,5977,MUNDO COSMETICOS,UBAIRA,N,3,177,1.0,Cosmeticos,4,4
1513442,76282170,8999,PAGSEGUROUOL*RAIPERFUM,GOIANIA,N,2,177,1.0,Cosmeticos,4,4
566165,25474650,5441,AFUSE,PERUIBE,S,2,177,4.0,Cosmeticos,4,11
1617363,103188188,5932,PAG*RITADECASSIACASTR,TIBAUDOSUL,S,2,177,1.0,Cosmeticos,4,11
1465910,Q7CBF6ZNF80SMLK,5944,SP * RING 2 PERFECTION,MONTREAL,N,3,146,1.0,Cosmeticos,4,11
1450855,970800000000,5977,COSMETIQUES DE FRANCE 9,PITESTI,S,2,158,1.0,Cosmeticos,4,4
1902739,94235679,5046,PAGSEGUROUOL*PERFURATR,PIRACICABA,N,3,177,1.0,Cosmeticos,4,11
310403,1007241818,5977,MALU PERFUMARIA COSMET,ARACOIABA DA,N,3,177,9.0,Cosmeticos,4,4
889309,75188147,5977,COLETO COSMETICOS,CURITIBA,N,2,177,2.0,Cosmeticos,4,4
240211,9918997446,5977,M C L COSMETICOS,CURITIBA,S,1,177,13.0,Cosmeticos,4,4
1226193,35405604,5812,ARIOSTERIA,FERRARA,S,2,173,1.0,Cosmeticos,4,7
396733,25526823,7230,RE9 COSMETICOS MACPAUL,CURITIBA,S,2,177,6.0,Cosmeticos,4,4
1246130,46251430,5977,NIEHUES E ZEN COSMETIC,BRUSQUE,N,3,177,1.0,Cosmeticos,4,4
1061618,75306620,5963,LACY COSMETICOS,PARANAGUA,N,3,177,1.0,Cosmeticos,4,4
123502,4864655,5912,NATBEAUTY COSMETICOS E,ALMIRANTE TAM,S,2,177,34.0,Cosmeticos,4,4
289030,74100483,5977,FANTASIA PINK COSMETIC,BALNEARIO CAM,S,2,177,10.0,Cosmeticos,4,4
1022740,104778833,7991,PAG*ESOCCERFUTEBOLVIR,CHOPINZINHO,N,2,177,2.0,Cosmeticos,4,11
551647,8720309459,5698,FERNANDA COSMETIC,CURITIBA,S,1,177,4.0,Cosmeticos,4,4
1579840,12416959,5977,PERFUMARIA HIKARI,SAO VICENTE,N,3,177,1.0,Cosmeticos,4,4
143513,1043207071,5977,CARLA COSMETICOS,CURITIBA,S,2,177,27.0,Cosmeticos,4,4
1885525,7079889,7298,L OCCITAME ANTARA,MEXICO DF,N,3,88,1.0,Cosmeticos,4,11
1252649,67276180,5977,MONSENHOR CPO PERFUMARI,FRANCA,N,3,177,1.0,Cosmeticos,4,4
1404388,38392046,5977,STAR COSMETICOS,SANTA HELENA,S,2,177,1.0,Cosmeticos,4,4
1596891,81018664,5977,PAGSEGUROUOL*JORGEPERF,LIMEIRA,N,3,177,1.0,Cosmeticos,4,11
906249,67010674991,5311,SEARS HOMETOWN 3775,PALM COAST,N,3,146,2.0,Cosmeticos,4,11
55820,52886700,7230,ATHINA A COSMETICOS,CURITIBA,N,3,177,92.0,Cosmeticos,4,4
216180,1043640174,5977,ZELITA COSMETICOS,CURITIBA,S,2,177,16.0,Cosmeticos,4,4
334813,16564332,5977,SUNIRE     PERFUMARIA,TAUBATE,S,2,177,8.0,Cosmeticos,4,4
1013279,1015441065,5977,LABELE COSMETICOS,UMUARAMA,S,2,177,2.0,Cosmeticos,4,4
380070,74920406,8999,PAGSEGUROUOL*PERFUMARI,CURITIBA,S,2,177,7.0,Cosmeticos,4,4
551740,30889002,5812,VERTICE REFUGIO GREY,TORRES D PAIN,N,3,27,4.0,Cosmeticos,4,11
443295,112434425,8999,PAG*OSMARINODEJESUSGR,CURITIBA,S,2,177,5.0,Cosmeticos,4,11
1790194,102712300,5122,PAG*DELLACOSMETIC,PORTOALEGRE,S,2,177,1.0,Cosmeticos,4,4
1406427,29224741,7230,TRESOR-RARE COSMETICS,LONDON,S,2,144,1.0,Cosmeticos,4,4
1234922,93561231,5977,PAGSEGUROUOL*PARISPERF,INDAIATUBA,N,3,177,1.0,Cosmeticos,4,11
1212680,1052373060,5977,KELNI PERFUMARIA,SAO PAULO,S,2,177,1.0,Cosmeticos,4,4
1558352,345189000000,5399,METRO PCS-KIRKMAN,ORLANDO,N,3,146,1.0,Cosmeticos,4,10
361902,49882546,5977,DE PAULA COSMETICOS,CURITIBA,S,2,177,7.0,Cosmeticos,4,4
462578,101023197,5977,PAG*MGMANIAPERFUMARIA,CURITIBA,S,2,177,5.0,Cosmeticos,4,4
1260769,83641571,5963,PAGSEGUROUOL*JDPERFUMA,ARAUCARIA,S,2,177,1.0,Cosmeticos,4,4
841412,8730264389,5977,LOCCITANE SHOPPING ABC,SANTO ANDRE,S,1,177,2.0,Cosmeticos,4,4
361894,103879710,5977,PAG*COSMETICOSKEM,CURITIBA,S,2,177,7.0,Cosmeticos,4,4
1487327,64866980,5971,CASACAMARASTUDIOFUTON,OURO PRETO,S,2,177,1.0,Cosmeticos,4,11
1627189,84581685,5013,PAG*ALEXJUSTINODEOLIV,CURITIBA,S,2,177,1.0,Cosmeticos,4,10
1105900,106106388,7011,PAG*REFUGIODOCORSARIO,UBATUBA,S,2,177,1.0,Cosmeticos,4,11
612691,9910157643,5977,BPURE COSMETICOS,BALNEARIO CAM,S,1,177,3.0,Cosmeticos,4,4
1484182,149654000000000,5732,PAYPAL *METOOMOTORF,4029357733,N,3,146,1.0,Cosmeticos,4,11
1200360,103389978,5812,PAG*PIMETAARTE,CURITIBA,S,2,177,1.0,Cosmeticos,4,11
1043730,44979901,4111,MOSMETRO.RU KPARK POBE,MOSCOW,S,2,114,1.0,Cosmeticos,4,10
625210,37901028,5977,PERFUMARIA VILLA ESS,PONTA GROSSA,S,2,177,3.0,Cosmeticos,4,4
1405151,56914221,5977,PAGSEGUROUOL*LUXORPERF,JABOTICABAL,N,3,177,1.0,Cosmeticos,4,11
809319,8678937749,5977,AVADON COMERCIO DE COSMET,BALNEARIO CAM,S,1,177,2.0,Cosmeticos,4,11
1043719,30670335,5977,DAHLIA PERFUMARIA,BLUMENAU,S,2,177,1.0,Cosmeticos,4,4
891406,5318009,5977,BELLA CENTER COSMETICOS,SANTO ANTONIO,S,4,177,2.0,Cosmeticos,4,4
57633,27113425,5912,PAGSEGUROUOL*COSMETICA,CURITIBA,S,2,177,89.0,Cosmeticos,4,4
